STORE,REF,ACCOUNT,PO,CUSTOMER,ORDER DATE,ORDER AGE IN DAYS,VALUE,SHIP VIA,DATA REFRESH,order_status
BP,108724807,903640,08867874,Canadian Tire,2023-10-30,7,278.8,FDXG,2023-11-06,[q] pending release
BP,108724808,903640,08867877,Canadian Tire,2023-10-30,7,212.05,FDXG,2023-11-06,[q] pending release
BP,108724809,903640,08867875,Canadian Tire,2023-10-30,7,293.72,FDXG,2023-11-06,[q] pending release
BP,108724810,903640,08867870,Canadian Tire,2023-10-30,7,149.18,FDXG,2023-11-06,[q] pending release
BP,108724812,903640,08867880,Canadian Tire,2023-10-30,7,640.33,FDXG,2023-11-06,[q] pending release
BP,108724813,903640,08867871,Canadian Tire,2023-10-30,7,168.77,FDXG,2023-11-06,[q] pending release
BP,108725160,900003OH,992699523,Summit Racing,2023-10-30,7,206.1,FDXG,2023-11-06,[w] printer 10 parcel
BP,108724355,903635,G4RS0845,Canadian Tire,2023-10-30,7,1917.29,LTL,2023-11-06,[q] pending release
BP,108724602,903265,91486557,AutoZone,2023-10-30,7,1073.75,FEDPO,2023-11-06,[w] printer 10 parcel
HK,108723359,900003OH,110608923,Summit Racing,2023-10-30,7,278.23,BOR,2023-11-06,[s] set to ship
HK,108723361,900003OH,208090323,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723362,900003OH,208776123,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723363,900003OH,209690423,Summit Racing,2023-10-30,7,195.21,BOR,2023-11-06,[s] set to ship
HK,108723364,900003OH,210609023,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723365,900003OH,302987223,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723366,900003OH,305790123,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723367,900003OH,309623323,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[d] canceled in numina
HK,108723368,900003OH,310072923,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[d] canceled in numina
BP,108723369,900003OH,310397323,Summit Racing,2023-10-30,7,641.52,BOR,2023-11-06,[f] backorder in numina
HK,108723374,900003OH,408228723,Summit Racing,2023-10-30,7,644.52,BOR,2023-11-06,[s] set to ship
HK,108723375,900003OH,409854823,Summit Racing,2023-10-30,7,195.21,BOR,2023-11-06,[s] set to ship
HK,108723378,900003OH,982846623,Summit Racing,2023-10-30,7,195.21,BOR,2023-11-06,[s] set to ship
HK,108723379,900003OH,992010323,Summit Racing,2023-10-30,7,218.06,BOR,2023-11-06,[s] set to ship
HK,108723380,902570,160322,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
HK,108723381,902570,201820,Jegs,2023-10-30,7,188.84,BOR,2023-11-06,[s] set to ship
HK,108723383,902570,512747,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[s] set to ship
HK,108723386,902570,549237,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
BP,108723387,902570,549243,Jegs,2023-10-30,7,143.77,BOR,2023-11-06,[f] backorder in numina
HK,108723388,902570,549967,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
HK,108723389,902570,574234,Jegs,2023-10-30,7,210.95,BOR,2023-11-06,[s] set to ship
HK,108723390,902570,574423,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
HK,108723391,902570,575565,Jegs,2023-10-30,7,214.3,BOR,2023-11-06,[s] set to ship
HK,108723392,902570,576789,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
HK,108723393,902570,591082,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
BP,108723394,902570,668800,Jegs,2023-10-30,7,333.69,BOR,2023-11-06,[f] backorder in numina
HK,108723395,902570,934123,Jegs,2023-10-30,7,141.12,BOR,2023-11-06,[d] canceled in numina
BP,108723396,902760,3782553,Turn 5 Inc,2023-10-30,7,136.44,BOR,2023-11-06,[d] canceled in numina
BP,108723397,902760,3803972,Turn 5 Inc,2023-10-30,7,136.44,BOR,2023-11-06,[d] canceled in numina
HK,108723399,903910,1091116,Turn14 Distribution,2023-10-30,7,139.53,BOR,2023-11-06,[d] canceled in numina
BP,108723405,903910,1116113,Turn14 Distribution,2023-10-30,7,145.0,BOR,2023-11-06,[f] backorder in numina
HK,108723346,900003OH,106329223,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723347,900003OH,107444323,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[s] set to ship
HK,108723348,900003OH,108090123,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[d] canceled in numina
HK,108723351,900003OH,108768023,Summit Racing,2023-10-30,7,145.88,BOR,2023-11-06,[d] canceled in numina
HK,108723353,900003OH,109027623,Summit Racing,2023-10-30,7,195.21,BOR,2023-11-06,[s] set to ship
HK,108723355,900003OH,109214123,Summit Racing,2023-10-30,7,195.21,BOR,2023-11-06,[s] set to ship
HK,108723356,900003OH,109844623,Summit Racing,2023-10-30,7,195.21,BOR,2023-11-06,[s] set to ship
HK,200137979,900066,7PTIUWDI,Amazon,2023-10-30,7,41778.52,LTL,2023-11-06,[s] set to ship
HK,200137976,900066,7E9QNDHT,Amazon,2023-10-30,7,16128.78,LTL,2023-11-06,[p-b] active in new numina
HK,200137990,900066,7DXYIL1Q,Amazon,2023-10-30,7,40055.57,LTL,2023-11-06,[s] set to ship
HK,200137988,900066,3HW9R1ED,Amazon,2023-10-30,7,24022.88,LTL,2023-11-06,[p-c] error in new numina
HK,200137987,900066,59TM7CVU,Amazon,2023-10-30,7,87284.03,LTL,2023-11-06,[s] set to ship
HK,200137983,900066,5RK8HS9I,Amazon,2023-10-30,7,57994.09,LTL,2023-11-06,[s] set to ship
BP,200138172,903580,54-52032,Parts Authority,2023-10-30,7,2117.77,LTL,2023-11-06,"[z] intransit, pending invoice"
BP,200138173,903580,55-25735,Parts Authority,2023-10-30,7,2558.0,LTL,2023-11-06,"[z] intransit, pending invoice"
HK,200138166,903580,330-37572,Parts Authority,2023-10-30,7,6090.76,LTL,2023-11-06,"[z] intransit, pending invoice"
BP,200138165,903580,319-16218,Parts Authority,2023-10-30,7,2602.82,LTL,2023-11-06,[s] set to ship
BP,200138175,903580,59-75435,Parts Authority,2023-10-30,7,2043.75,LTL,2023-11-06,"[z] intransit, pending invoice"
BP,200138185,903580,32-19196,Parts Authority,2023-10-30,7,2466.96,LTL,2023-11-06,"[z] intransit, pending invoice"
BP,200138188,903580,431-24623,Parts Authority,2023-10-30,7,7523.46,LTL,2023-11-06,[t] pending inspection bp
BP,200138190,903240,278775,Salvo Auto Parts,2023-10-30,7,3191.23,LTL,2023-11-06,[s] set to ship
BP,200138191,903240,278776,Salvo Auto Parts,2023-10-30,7,12010.01,LTL,2023-11-06,[o] open in bp ltl
BP,200138174,903580,58-45950,Parts Authority,2023-10-30,7,3983.95,LTL,2023-11-06,[s] set to ship
BP,200138202,903685,01MT8449,E & Y Distributors,2023-10-30,7,5234.45,LTL,2023-11-06,[s] set to ship
BP,200138159,903580,307-25805,Parts Authority,2023-10-30,7,1992.99,LTL,2023-11-06,"[z] intransit, pending invoice"
BP,200138157,903580,300-25938,Parts Authority,2023-10-30,7,5107.18,LTL,2023-11-06,[s] set to ship
BP,200138141,903580,22-98593,Parts Authority,2023-10-30,7,3991.47,LTL,2023-11-06,[t] pending inspection bp
BP,200138154,900063,244954,Maverick Auto,2023-10-30,7,2043.54,LTL,2023-11-06,[t] pending inspection bp
BP,200138160,903580,311-33163,Parts Authority,2023-10-30,7,3117.69,LTL,2023-11-06,[t] pending inspection bp
BP,200138163,903580,316-18088,Parts Authority,2023-10-30,7,2286.78,LTL,2023-11-06,[s] set to ship
HK,200138104,904010,73OWXSAN,Amazon,2023-10-30,7,2142.76,LTL,2023-11-06,[j] amazon canada
HK,200138105,904010,7B3YD8PV,Amazon,2023-10-30,7,568.63,LTL,2023-11-06,[j] amazon canada
HK,200138109,902590,255451993,Rock Auto,2023-10-30,7,30.48,FDXG,2023-11-06,[x] rock auto transfer PO
HK,200138103,904010,8J55VQLG,Amazon,2023-10-30,7,1221.8,LTL,2023-11-06,[j] amazon canada
BP,200138102,903405,15003,Foreign Auto & Truck,2023-10-30,7,3467.2,LTL,2023-11-06,[s] set to ship
HK,200138101,904010,7D46FFUK,Amazon,2023-10-30,7,337.97,LTL,2023-11-06,[j] amazon canada
HK,200138100,904010,4C82JUCI,Amazon,2023-10-30,7,1030.11,LTL,2023-11-06,[j] amazon canada
HK,200138099,904010,5ZZ3OFAB,Amazon,2023-10-30,7,902.42,LTL,2023-11-06,[j] amazon canada
HK,200138096,904010,1PE2IN2P,Amazon,2023-10-30,7,2139.96,LTL,2023-11-06,[j] amazon canada
HK,200138097,902590,255444174,Rock Auto,2023-10-30,7,65.4,DHL,2023-11-06,[x] rock auto transfer PO
HK,200138094,904010,44NOGPQX,Amazon,2023-10-30,7,450.55,LTL,2023-11-06,[j] amazon canada
HK,200138090,904010,568LCYES,Amazon,2023-10-30,7,2259.86,LTL,2023-11-06,[j] amazon canada
HK,200138092,904010,6B3JZK9K,Amazon,2023-10-30,7,3299.38,LTL,2023-11-06,[j] amazon canada
HK,200138085,904010,1N8IRQQX,Amazon,2023-10-30,7,6583.53,LTL,2023-11-06,[j] amazon canada
HK,200138086,904010,2Y18MRAS,Amazon,2023-10-30,7,1205.8,LTL,2023-11-06,[j] amazon canada
HK,200138082,904010,7Z1HKLPE,Amazon,2023-10-30,7,1813.9,LTL,2023-11-06,[j] amazon canada
HK,200138081,904010,6M74M8EW,Amazon,2023-10-30,7,308.91,LTL,2023-11-06,[j] amazon canada
HK,200138080,904010,2CFRGF1X,Amazon,2023-10-30,7,304.78,LTL,2023-11-06,[j] amazon canada
HK,200138076,904010,2MSIXU8W,Amazon,2023-10-30,7,3402.81,LTL,2023-11-06,[j] amazon canada
HK,200138077,904010,4FR93DVJ,Amazon,2023-10-30,7,805.44,LTL,2023-11-06,[j] amazon canada
HK,200138078,904010,197FOJ3N,Amazon,2023-10-30,7,795.32,LTL,2023-11-06,[j] amazon canada
HK,200138079,904010,1DNXMEZX,Amazon,2023-10-30,7,330.0,LTL,2023-11-06,[j] amazon canada
HK,200138074,904010,8IPVE4WB,Amazon,2023-10-30,7,1003.85,LTL,2023-11-06,[j] amazon canada
HK,200138073,904010,1LPPWULE,Amazon,2023-10-30,7,2039.37,LTL,2023-11-06,[j] amazon canada
HK,200138070,904010,6GSBFJ3M,Amazon,2023-10-30,7,1157.81,LTL,2023-11-06,[j] amazon canada
HK,200138071,904010,2W2BYEIT,Amazon,2023-10-30,7,314.33,LTL,2023-11-06,[j] amazon canada
HK,200138072,904010,3SZ2VUQK,Amazon,2023-10-30,7,1430.41,LTL,2023-11-06,[j] amazon canada
HK,200138068,904010,54CS3DDQ,Amazon,2023-10-30,7,599.26,LTL,2023-11-06,[j] amazon canada
HK,200138069,904010,51Q1QLBV,Amazon,2023-10-30,7,510.96,LTL,2023-11-06,[j] amazon canada
HK,200138042,900066,2414TL8Y,Amazon,2023-10-30,7,10213.5,LTL,2023-11-06,[p-b] active in new numina
HK,200138041,900066,75RXDHEC,Amazon,2023-10-30,7,14186.45,LTL,2023-11-06,[p-b] active in new numina
HK,200138038,900066,1D9VOLJM,Amazon,2023-10-30,7,11277.83,LTL,2023-11-06,[p-b] active in new numina
HK,200138034,900066,4N34H7FG,Amazon,2023-10-30,7,22074.83,LTL,2023-11-06,[p-c] error in new numina
HK,200138032,900066,39FGH5BM,Amazon,2023-10-30,7,20044.67,LTL,2023-11-06,[h] amazon on file
HK,200138030,900066,464HWF9Y,Amazon,2023-10-30,7,18194.17,LTL,2023-11-06,"[z] intransit, pending invoice"
HK,200138029,900066,3FAIF9CI,Amazon,2023-10-30,7,39878.18,LTL,2023-11-06,[s] set to ship
HK,200138027,900066,4UH5VMUO,Amazon,2023-10-30,7,33337.62,LTL,2023-11-06,[s] set to ship
HK,200138016,900066,3GTHVKQU,Amazon,2023-10-30,7,32418.79,LTL,2023-11-06,[p-b] active in new numina
HK,200138015,900066,226D8HDJ,Amazon,2023-10-30,7,13486.14,LTL,2023-11-06,[p-b] active in new numina
HK,200138013,900066,1G7F662K,Amazon,2023-10-30,7,13011.93,LTL,2023-11-06,[p-b] active in new numina
HK,200138011,900066,4RUEJUST,Amazon,2023-10-30,7,38100.79,LTL,2023-11-06,[h] amazon on file
HK,200138010,900066,5Y7A6KHK,Amazon,2023-10-30,7,9459.07,LTL,2023-11-06,[p-b] active in new numina
HK,200138005,900066,79HGKP4G,Amazon,2023-10-30,7,27817.47,LTL,2023-11-06,[s] set to ship
HK,200138004,900066,7DCF914K,Amazon,2023-10-30,7,5009.52,LTL,2023-11-06,[h] amazon on file
HK,200138003,900066,3LWK41KK,Amazon,2023-10-30,7,16523.85,LTL,2023-11-06,[p-c] error in new numina
HK,200137998,900066,3MOJTORQ,Amazon,2023-10-30,7,66375.39,LTL,2023-11-06,[s] set to ship
HK,200137994,900066,3Y3VL5DF,Amazon,2023-10-30,7,34875.21,LTL,2023-11-06,[p-c] error in new numina
HK,200137991,900066,5DJ5EKLY,Amazon,2023-10-30,7,34681.29,LTL,2023-11-06,[s] set to ship
HK,200137927,902590,255282397,Rock Auto,2023-10-28,9,106.12,FDXG,2023-11-06,[x] rock auto transfer PO
BP,108724679,903910,1116564,Turn14 Distribution,2023-10-28,9,102.75,BOR,2023-11-06,[f] backorder in numina
BP,108721324,902590,255299474,Rock Auto,2023-10-28,9,213.44,FDXG,2023-11-06,[r] rock auto sales PO
BP,108727801,902760,3803973,Turn 5 Inc,2023-10-28,9,429.48,BOR,2023-11-06,[f] backorder in numina
BP,108724665,900003OH,110072523,Summit Racing,2023-10-27,10,1370.25,BOR,2023-11-06,[f] backorder in numina
BP,108724674,902570,640968,Jegs,2023-10-27,10,549.62,BOR,2023-11-06,[f] backorder in numina
BP,108720330,903640,08863207,Canadian Tire,2023-10-27,10,333.8,FDXG,2023-11-06,[q] pending release
BP,108720331,903640,08863211,Canadian Tire,2023-10-27,10,766.41,FDXG,2023-11-06,[q] pending release
BP,108720332,903640,08863205,Canadian Tire,2023-10-27,10,563.64,FDXG,2023-11-06,[q] pending release
BP,108720389,903640,08863204,Canadian Tire,2023-10-27,10,366.58,FDXG,2023-11-06,[q] pending release
BP,108720390,903640,08863209,Canadian Tire,2023-10-27,10,278.62,FDXG,2023-11-06,[q] pending release
BP,108718943,902590,255176200,Rock Auto,2023-10-27,10,57.07,FDXG,2023-11-06,[r] rock auto sales PO
BP,108718944,902590,255176194,Rock Auto,2023-10-27,10,99.69,UPSG,2023-11-06,[r] rock auto sales PO
BP,108719098,903640,08859083,Canadian Tire,2023-10-27,10,260.09,FDXG,2023-11-06,[q] pending release
BP,108719099,903640,08859085,Canadian Tire,2023-10-27,10,414.66,FDXG,2023-11-06,[q] pending release
BP,108719100,903640,08859084,Canadian Tire,2023-10-27,10,344.79,FDXG,2023-11-06,[q] pending release
BP,108719102,903640,08859080,Canadian Tire,2023-10-27,10,323.86,FDXG,2023-11-06,[q] pending release
BP,108719104,903635,G4RS0850,Canadian Tire,2023-10-27,10,214.46,LTL,2023-11-06,[q] pending release
BP,108719107,903635,G4RS0851,Canadian Tire,2023-10-27,10,327.59,LTL,2023-11-06,[q] pending release
BP,108718842,900003OH,108678823,Summit Racing,2023-10-27,10,239.17,BOR,2023-11-06,[f] backorder in numina
HK,108718843,900003OH,110201423,Summit Racing,2023-10-27,10,198.06,BOR,2023-11-06,[d] canceled in numina
HK,108718847,900003OH,409854823,Summit Racing,2023-10-27,10,594.18,BOR,2023-11-06,[d] canceled in numina
BP,108718852,902760,3705390,Turn 5 Inc,2023-10-27,10,170.15,BOR,2023-11-06,[f] backorder in numina
BP,108718853,902760,3733404,Turn 5 Inc,2023-10-27,10,340.3,BOR,2023-11-06,[f] backorder in numina
HK,108718854,902760,3758949,Turn 5 Inc,2023-10-27,10,81.93,BOR,2023-11-06,[d] canceled in numina
BP,108718855,902760,3782382,Turn 5 Inc,2023-10-27,10,340.3,BOR,2023-11-06,[f] backorder in numina
BP,108718856,902760,3782553,Turn 5 Inc,2023-10-27,10,170.15,BOR,2023-11-06,[f] backorder in numina
HK,108718857,902760,3803972,Turn 5 Inc,2023-10-27,10,81.93,BOR,2023-11-06,[d] canceled in numina
BP,108718858,902760,3803973,Turn 5 Inc,2023-10-27,10,340.3,BOR,2023-11-06,[f] backorder in numina
BP,108718911,902590,255175762,Rock Auto,2023-10-27,10,184.98,UPSG,2023-11-06,[r] rock auto sales PO
BP,108718912,902590,255175819,Rock Auto,2023-10-27,10,216.4,FDXG,2023-11-06,[r] rock auto sales PO
BP,108718913,902590,255175940,Rock Auto,2023-10-27,10,143.22,FDXG,2023-11-06,[r] rock auto sales PO
BP,108718914,902590,255176176,Rock Auto,2023-10-27,10,58.02,FDXG,2023-11-06,[r] rock auto sales PO
HK,200137848,900063,SOLANO,Maverick Auto,2023-10-27,10,33.94,CPU,2023-11-06,[q] pending release
HK,200137924,902590,255258828,Rock Auto,2023-10-27,10,49.05,DHLSM,2023-11-06,[x] rock auto transfer PO
HK,200137926,902590,255261217,Rock Auto,2023-10-27,10,61.32,DHL,2023-11-06,[x] rock auto transfer PO
BP,108718119,902930,Gvdr8cbMl,Amazon,2023-10-26,11,177.36,UPSR,2023-11-06,[d] canceled in numina
BP,108718757,902760,3813699,Turn 5 Inc,2023-10-26,11,959.1,FDXHD,2023-11-06,[d] canceled in numina
BP,108716948,902760,3782553,Turn 5 Inc,2023-10-26,11,65.13,BOR,2023-11-06,[d] canceled in numina
HK,108716949,903180,0000939638,Meyer Distributing,2023-10-26,11,150.46,BOR,2023-11-06,[s] set to ship
BP,108716950,903180,0000940872,Meyer Distributing,2023-10-26,11,580.3,BOR,2023-11-06,[f] backorder in numina
BP,108716953,903910,1116115,Turn14 Distribution,2023-10-26,11,381.02,BOR,2023-11-06,[f] backorder in numina
BP,108716997,902590,255079824,Rock Auto,2023-10-26,11,100.84,FDXG,2023-11-06,[r] rock auto sales PO
BP,108716998,902590,255079865,Rock Auto,2023-10-26,11,393.66,UPSG,2023-11-06,[r] rock auto sales PO
BP,108717000,902590,255080075,Rock Auto,2023-10-26,11,305.85,UPSG,2023-11-06,[r] rock auto sales PO
BP,108717003,902590,255081361,Rock Auto,2023-10-26,11,116.84,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717004,902590,255081371,Rock Auto,2023-10-26,11,93.58,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717015,902590,255082962,Rock Auto,2023-10-26,11,74.05,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717016,902590,255083169,Rock Auto,2023-10-26,11,82.47,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717018,902590,255082756,Rock Auto,2023-10-26,11,72.96,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717020,902590,255082785,Rock Auto,2023-10-26,11,145.98,USPS,2023-11-06,[r] rock auto sales PO
BP,108717021,902590,255083493,Rock Auto,2023-10-26,11,134.97,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717022,902590,255083731,Rock Auto,2023-10-26,11,231.29,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717040,902590,255080244,Rock Auto,2023-10-26,11,488.1,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717043,902590,255080324,Rock Auto,2023-10-26,11,81.36,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717044,902590,255080343,Rock Auto,2023-10-26,11,85.27,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717045,902590,255080475,Rock Auto,2023-10-26,11,97.16,UPSG,2023-11-06,[r] rock auto sales PO
BP,108717046,902590,255080480,Rock Auto,2023-10-26,11,145.12,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717047,902590,255080514,Rock Auto,2023-10-26,11,92.21,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717048,902590,255080736,Rock Auto,2023-10-26,11,59.74,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717049,902590,255080827,Rock Auto,2023-10-26,11,146.06,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717050,902590,255081024,Rock Auto,2023-10-26,11,91.62,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717051,902590,255081043,Rock Auto,2023-10-26,11,468.14,FDXG,2023-11-06,[r] rock auto sales PO
BP,108717447,903635,G4RS0848,Canadian Tire,2023-10-26,11,128.09,LTL,2023-11-06,[q] pending release
BP,108717448,903635,G4RS0849,Canadian Tire,2023-10-26,11,79.74,LTL,2023-11-06,[q] pending release
BP,108717450,903640,08857034,Canadian Tire,2023-10-26,11,379.28,FDXG,2023-11-06,[q] pending release
BP,108717451,903640,08857035,Canadian Tire,2023-10-26,11,460.11,FDXG,2023-11-06,[q] pending release
BP,108717517,903640,08857037,Canadian Tire,2023-10-26,11,159.88,FDXG,2023-11-06,[q] pending release
BP,108717533,903640,08857041,Canadian Tire,2023-10-26,11,374.3,FDXG,2023-11-06,[q] pending release
BP,108717534,903640,08857039,Canadian Tire,2023-10-26,11,342.5,FDXG,2023-11-06,[q] pending release
BP,108717535,903640,08857040,Canadian Tire,2023-10-26,11,445.74,FDXG,2023-11-06,[q] pending release
BP,108717536,903640,08857033,Canadian Tire,2023-10-26,11,269.84,FDXG,2023-11-06,[q] pending release
BP,108717537,903640,08857038,Canadian Tire,2023-10-26,11,461.41,FDXG,2023-11-06,[q] pending release
HK,200137750,902590,255083493,Rock Auto,2023-10-26,11,37.34,FDXG,2023-11-06,[x] rock auto transfer PO
BP,108715701,903480,1005147,ECS Tuning LLC,2023-10-25,12,320.4,UPSG,2023-11-06,[q] pending release
BP,108715858,902590,255028009,Rock Auto,2023-10-25,12,811.04,FDXG,2023-11-06,[r] rock auto sales PO
BP,108714955,900003OH,991087223,Summit Racing,2023-10-25,12,45.44,BOR,2023-11-06,[f] backorder in numina
HK,108714960,903910,1104567,Turn14 Distribution,2023-10-25,12,334.79,BOR,2023-11-06,[d] canceled in numina
BP,108715105,903480,1004988,ECS Tuning LLC,2023-10-25,12,320.4,FDXG,2023-11-06,[q] pending release
BP,108715437,77,SR142626,Other,2023-10-25,12,0.0,FDXG,2023-11-06,[q] pending release
BP,108726529,902570,396606,Jegs,2023-10-25,12,13.44,BOR,2023-11-06,[f] backorder in numina
BP,108726530,902570,693953,Jegs,2023-10-25,12,53.12,BOR,2023-11-06,[f] backorder in numina
BP,200137687,903670,1-32890,Factory Motor Parts,2023-10-25,12,117103.34,LTL,2023-11-06,[s] set to ship
BP,200137697,904110,09082023,KNP Racing Company LTD,2023-10-25,12,11027.55,LTL,2023-11-06,[s] set to ship
BP,200137673,903670,140-19993,Factory Motor Parts,2023-10-25,12,143434.41,LTL,2023-11-06,[t] pending inspection bp
BP,200137669,903670,207-00825,Factory Motor Parts,2023-10-25,12,119568.76,LTL,2023-11-06,[t] pending inspection bp
BP,200137672,903670,50-63901,Factory Motor Parts,2023-10-25,12,14873.47,LTL,2023-11-06,"[z] intransit, pending invoice"
HK,200137639,902590,254940253,Rock Auto,2023-10-24,13,146.18,FDXG,2023-11-06,[x] rock auto transfer PO
BP,108718092,900003OH,210502023,Summit Racing,2023-10-24,13,371.04,BOR,2023-11-06,[f] backorder in numina
BP,108719363,900003OH,409854823,Summit Racing,2023-10-24,13,466.92,BOR,2023-11-06,[f] backorder in numina
HK,108712881,900003OH,110201423,Summit Racing,2023-10-24,13,157.4,BOR,2023-11-06,[d] canceled in numina
HK,108712888,902570,658567,Jegs,2023-10-24,13,181.78,BOR,2023-11-06,[d] canceled in numina
HK,108712891,902760,3733404,Turn 5 Inc,2023-10-24,13,97.84,BOR,2023-11-06,[d] canceled in numina
BP,108712894,903910,1100883,Turn14 Distribution,2023-10-24,13,15.9,BOR,2023-11-06,[d] canceled in numina
BP,108713224,903910,1116158,Turn14 Distribution,2023-10-24,13,882.0,FDXHD,2023-11-06,[d] canceled in numina
BP,108713532,902760,3809711,Turn 5 Inc,2023-10-24,13,260.82,FDXHD,2023-11-06,[d] canceled in numina
BP,108711869,903910,1115787,Turn14 Distribution,2023-10-23,14,90.07,FDXHD,2023-11-06,[d] canceled in numina
HK,200137379,900066,48OTOLSJ,Amazon,2023-10-23,14,19002.72,LTL,2023-11-06,[p-b] active in new numina
HK,200137392,904010,1ZOYBVAQ,Amazon,2023-10-23,14,1363.77,LTL,2023-11-06,[j] amazon canada
HK,200137393,904010,37U68MIN,Amazon,2023-10-23,14,936.88,LTL,2023-11-06,[j] amazon canada
HK,200137396,904010,5E1CYNWX,Amazon,2023-10-23,14,306.45,LTL,2023-11-06,[j] amazon canada
HK,200137397,904010,5KNENG5Z,Amazon,2023-10-23,14,3326.03,LTL,2023-11-06,[j] amazon canada
HK,200137398,904010,5X5IACEX,Amazon,2023-10-23,14,677.2,LTL,2023-11-06,[j] amazon canada
HK,200137399,904010,79WDEEGW,Amazon,2023-10-23,14,936.2,LTL,2023-11-06,[j] amazon canada
HK,200137400,904010,3F8G695Q,Amazon,2023-10-23,14,659.81,LTL,2023-11-06,[j] amazon canada
HK,200137405,904010,3LUHU1DS,Amazon,2023-10-23,14,878.9,LTL,2023-11-06,[j] amazon canada
HK,200137406,904010,481CBRTF,Amazon,2023-10-23,14,1737.37,LTL,2023-11-06,[j] amazon canada
HK,200137407,904010,4V5RYGHM,Amazon,2023-10-23,14,305.19,LTL,2023-11-06,[j] amazon canada
HK,200137408,904010,4WZJKKCB,Amazon,2023-10-23,14,312.07,LTL,2023-11-06,[j] amazon canada
HK,200137409,904010,54ASG8BM,Amazon,2023-10-23,14,342.52,LTL,2023-11-06,[j] amazon canada
HK,200137410,904010,4PAQ1CGQ,Amazon,2023-10-23,14,4365.99,LTL,2023-11-06,[j] amazon canada
HK,200137411,904010,4VB8FJRM,Amazon,2023-10-23,14,300.17,LTL,2023-11-06,[j] amazon canada
HK,200137412,904010,4Q2PQZNW,Amazon,2023-10-23,14,2064.31,LTL,2023-11-06,[j] amazon canada
HK,200137413,904010,4M6VTGQQ,Amazon,2023-10-23,14,698.64,LTL,2023-11-06,[j] amazon canada
HK,200137414,904010,48RCZSZM,Amazon,2023-10-23,14,835.56,LTL,2023-11-06,[j] amazon canada
HK,200137415,904010,51XQF7KY,Amazon,2023-10-23,14,631.28,LTL,2023-11-06,[j] amazon canada
HK,200137416,904010,14D759MF,Amazon,2023-10-23,14,7070.82,LTL,2023-11-06,[j] amazon canada
HK,200137313,904010,8BKAYPXQ,Amazon,2023-10-23,14,1730.53,LTL,2023-11-06,[j] amazon canada
HK,200137315,904010,7E9HEANI,Amazon,2023-10-23,14,321.3,LTL,2023-11-06,[j] amazon canada
HK,200137337,904010,3LFYGNVZ,Amazon,2023-10-23,14,343.57,LTL,2023-11-06,[j] amazon canada
HK,200137363,904010,333SVNLF,Amazon,2023-10-23,14,419.59,LTL,2023-11-06,[j] amazon canada
BP,108709026,903415,8004815,Advance Auto Parts,2023-10-22,15,113.37,UPSR,2023-11-06,[d] canceled in numina
BP,108709965,903910,1115391,Turn14 Distribution,2023-10-22,15,318.0,FDXHD,2023-11-06,[d] canceled in numina
BP,108715570,900003OH,310397323,Summit Racing,2023-10-20,17,1206.23,BOR,2023-11-06,[f] backorder in numina
BP,108717295,902570,114633,Jegs,2023-10-20,17,58.3,BOR,2023-11-06,[f] backorder in numina
BP,108717296,902570,512412,Jegs,2023-10-20,17,85.5,BOR,2023-11-06,[d] canceled in numina
